build_failed,gh_is_pr,git_prev_commit_resolution_status,gh_team_size,git_num_all_built_commits,gh_num_commit_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,year_of_start,month_of_start,day_of_start,hour_of_start,elapsed_days_last_build,same_committer,proj_fail_rate_history,proj_fail_rate_recent,comm_fail_rate_history,comm_fail_rate_recent,comm_avg_experience,totalNumberOfRevisions,no_config_edited,num_files_edited,num_distinct_authors,prev_build_result,day_week
0,0,1,52,1,0,2,0,0,0,1,0,0,1,0,0,910,17003,398.9296007,32.9941775,58.16620596,1,2013,12,20,21,0,0,0,0,0,0,0,1,0,1,1,0,6
0,0,1,52,1,0,8,0,0,0,2,0,0,2,0,0,2,17003,398.9296007,32.9941775,58.16620596,1,2013,12,22,3,2,1,0,0,0,0,1,2,0,2,1,0,1
0,1,1,52,2,3,27,0,0,1,2,0,0,3,0,0,27,16991,399.2113472,33.01747984,58.20728621,1,2013,12,22,12,0,1,0,0,0,0,2,3,0,3,1,0,1
0,1,1,52,1,0,2,0,0,0,1,0,0,1,0,0,1,17003,398.9296007,32.9941775,58.16620596,0,2013,12,22,14,0,0,0,0,0,0,0,1,0,1,1,0,1
0,1,1,52,1,0,1,0,0,0,1,0,0,1,0,0,2,17004,398.9061397,32.99223712,58.16278523,1,2013,12,22,17,0,0,0,0,0,0,0,1,0,1,1,0,1
0,1,1,52,1,0,2,0,0,0,1,0,0,1,0,0,3,17004,398.9061397,32.99223712,58.16278523,0,2013,12,23,15,1,0,0,0,0,0,0,1,0,1,1,0,2
0,1,1,52,1,0,10,0,0,0,1,0,0,1,0,0,188,17006,398.8592262,32.98835705,58.15594496,1,2013,12,23,21,0,0,0,0,0,0,0,1,0,1,1,0,2
0,1,1,52,2,0,8,0,0,0,3,0,0,2,0,1,432,17004,398.9061397,32.99223712,58.16278523,1,2013,12,28,3,5,0,0,0,0,0,0,3,1,3,1,0,7
0,0,2,52,1,0,4,0,0,0,1,0,0,1,0,0,6,16998,399.0469467,33.00388281,58.18331568,1,2013,12,28,20,-1,0,0,0,0,0,0,18,1,18,1,0,7
0,0,2,52,1,0,27,0,0,1,2,0,0,3,0,0,29,16998,399.0469467,33.00388281,58.18331568,1,2013,12,28,20,-1,0,0,0,0,0,0,10,1,10,1,0,7
0,0,2,52,1,0,10,0,0,0,1,0,0,1,0,0,189,17010,398.7654321,32.98059965,58.14226925,1,2013,12,28,20,-1,0,0,0,0,0,0,7,1,7,1,0,7
0,0,1,52,1,0,3,0,0,0,1,0,0,1,0,0,3,17004,398.9061397,32.99223712,58.16278523,1,2013,12,28,20,0,0,0,0,0,0,0,1,0,1,1,0,7
0,0,1,52,1,0,12,0,0,0,2,0,0,2,0,0,914,17008,398.8123236,32.98447789,58.1491063,1,2013,12,28,20,0,1,0,0,0,0,1,2,0,2,1,0,7
0,0,1,52,1,0,4,0,0,0,2,0,0,2,0,0,925,17008,398.8123236,32.98447789,58.1491063,1,2013,12,28,20,0,1,0,0,0,0,2,2,0,2,1,0,7
0,0,1,52,1,0,1,0,0,0,1,0,0,1,0,0,190,17010,398.7654321,32.98059965,58.14226925,1,2013,12,28,20,0,1,0,0,0,0,1,1,0,1,1,0,7
0,0,1,52,1,0,4,0,0,0,1,0,0,1,0,0,913,16998,399.0469467,33.00388281,58.18331568,1,2013,12,28,20,0,1,0,0,0,0,1,1,0,1,1,0,7
0,0,2,52,1,0,0,0,0,0,1,0,0,0,0,1,428,16998,399.0469467,33.00388281,58.18331568,1,2013,12,28,21,-1,0,0,0,0,0,0,19,1,19,1,0,7
0,0,2,52,1,0,12,13,0,0,4,0,0,3,0,1,455,17007,399.482566,33.04521668,58.21132475,1,2013,12,28,21,-1,0,0,0,0,0,0,20,1,20,1,0,7
0,0,1,52,1,0,5,0,0,0,2,0,0,2,0,0,930,16999,399.023472,33.00194129,58.17989293,1,2013,12,28,21,0,1,0,0,0,0,1,2,0,2,1,0,7
0,0,1,52,1,0,2,0,0,0,1,0,0,1,0,0,915,17007,399.482566,33.04521668,58.21132475,1,2013,12,28,21,0,1,0,0,0,0,1,1,0,1,1,0,7
0,1,1,52,1,0,26,25,0,0,2,0,0,2,0,0,12,17019,399.6121981,33.08067454,58.28779599,1,2013,12,28,23,0,0,0,0,0,0,0,2,0,2,1,0,7
0,0,1,52,1,1,5,0,0,0,1,0,0,1,0,0,12,17003,399.5765453,33.05299065,58.22501911,1,2013,12,30,16,2,1,0,0,0,0,2,1,0,1,1,0,2
0,0,1,52,1,0,15,0,0,0,2,0,0,2,0,0,956,17005,399.5295501,33.0491032,58.21817113,1,2013,12,30,20,0,1,0,0,0,0,3,2,0,2,1,0,2
0,0,1,52,1,0,15,0,0,0,2,0,0,2,0,0,925,17009,399.4355929,33.04133106,58.20447998,1,2013,12,30,22,0,1,0,0,0,0,4,2,0,2,1,0,2
0,0,1,52,3,0,52,0,0,0,3,0,0,3,0,0,977,17022,399.130537,33.01609682,58.1600282,1,2013,12,31,16,1,1,0,0,0,0,5,6,0,4,1,0,3
0,0,1,52,2,0,10,0,0,0,2,0,0,1,0,1,457,17022,399.130537,33.01609682,58.1600282,1,2013,12,31,16,0,1,0,0,0,0,6,5,1,3,1,0,3
0,0,1,52,1,0,8,0,0,0,3,0,0,3,0,0,994,17022,399.130537,33.01609682,58.1600282,1,2013,12,31,16,0,1,0,0,0,0,7,3,0,3,1,0,3
0,0,1,52,1,0,9,0,0,0,2,0,0,2,0,0,937,17028,398.989899,33.00446324,58.13953488,1,2013,12,31,18,0,1,0,0,0,0,8,2,0,2,1,0,3
0,0,2,52,1,0,26,25,0,0,2,0,0,2,0,0,13,17040,399.1197183,33.0399061,58.21596244,1,2013,12,31,19,-1,0,0,0,0,0,0,10,1,10,1,0,3
0,0,1,52,1,0,2,0,0,0,1,0,0,1,0,0,921,17040,399.1197183,33.0399061,58.21596244,1,2013,12,31,19,0,1,0,0,0,0,1,1,0,1,1,0,3
0,0,1,52,1,0,4,0,0,0,2,0,0,2,0,0,940,17040,399.1197183,33.0399061,58.21596244,1,2013,12,31,21,0,1,0,0,0,0,2,2,0,2,1,0,3
0,0,1,52,1,0,0,0,1,0,0,0,0,0,0,0,0,17040,399.1197183,33.0399061,58.21596244,1,2013,12,31,22,0,1,0,0,0,0,3,1,0,1,1,0,3
0,0,1,52,1,0,6,0,0,0,2,0,0,2,0,0,941,17040,399.1197183,33.0399061,58.21596244,1,2013,12,31,22,0,1,0,0,0,0,4,2,0,2,1,0,3
0,1,1,53,1,0,18,0,0,0,3,0,0,3,0,0,69,29138,576.2921271,49.17976525,86.14180795,1,2014,1,1,21,2,0,0,0,0,0,0,3,0,3,1,0,4
0,0,1,52,1,0,0,0,0,0,1,0,0,0,0,0,3,17040,399.1197183,33.0399061,58.21596244,1,2014,1,2,2,2,0,0,0,0,0,0,1,0,1,1,0,5
0,0,2,52,1,0,94,0,6,0,0,0,0,4,2,0,3,17121,397.2314701,32.88359325,57.94054086,1,2014,1,2,4,-1,0,0,0,0,0,0,12,1,12,1,0,5
0,0,1,52,1,2,6,0,0,0,2,0,0,2,0,0,942,17121,397.2314701,32.88359325,57.94054086,1,2014,1,2,4,0,1,0,0,0,0,1,2,0,2,1,0,5
0,0,2,52,1,0,2,0,0,0,1,0,0,1,0,0,7,17121,397.2314701,32.88359325,57.94054086,1,2014,1,2,17,-1,0,0,0,0,0,0,1,0,1,1,0,5
0,0,1,52,2,0,51,0,0,0,5,0,0,5,0,0,967,17043,399.0494631,33.03409024,58.20571496,1,2014,1,2,18,2,0,0,0,0,0,2,5,0,5,1,0,5
0,0,2,52,1,0,49,0,0,0,4,0,0,4,0,0,953,17124,397.1618781,32.87783228,57.9303901,1,2014,1,2,18,-1,0,0,0,0,0,0,11,0,11,1,0,5
0,0,1,52,1,0,2,0,0,0,1,0,0,1,0,0,141,17043,399.0494631,33.03409024,58.20571496,1,2014,1,2,18,0,1,0,0,0,0,3,1,0,1,1,0,5
0,0,1,52,1,0,34,0,0,0,3,0,0,3,0,0,958,17134,396.9300805,32.85864363,57.8965799,1,2014,1,2,22,0,1,0,0,0,0,1,3,0,3,1,0,5
0,0,1,52,2,0,46,0,0,0,4,0,0,4,0,0,961,17144,396.6985534,32.83947737,57.86280915,1,2014,1,2,22,0,1,0,0,0,0,2,4,0,4,1,0,5
0,0,1,52,2,0,41,0,0,0,2,0,0,2,0,0,18,17144,396.6985534,32.83947737,57.86280915,1,2014,1,2,22,0,1,0,0,0,0,3,2,0,2,1,0,5
0,1,1,52,1,0,0,0,0,0,1,0,0,0,0,1,432,17144,396.6985534,32.83947737,57.86280915,1,2014,1,3,0,1,0,0,0,0,0,0,1,1,1,1,0,6
0,0,1,52,2,0,19,21,2,0,3,0,0,5,0,0,957,17148,397.5973875,32.89013296,58.02425939,1,2014,1,3,16,0,0,0,0,0,0,0,5,0,5,1,0,6
1,1,1,52,1,0,0,0,0,0,1,0,0,0,0,1,74,17148,397.5973875,32.89013296,58.02425939,0,2014,1,3,16,0,0,0,0,0,0,0,1,0,1,1,0,6
1,0,1,52,5,0,95,25,1,0,8,0,0,8,0,1,544,17211,397.187845,32.88594504,57.98617163,1,2014,1,3,19,0,1,0,0,0,0,1,21,1,13,1,0,6
0,0,2,52,1,0,138,25,1,0,11,0,0,11,0,1,578,17216,397.0724907,32.87639405,57.96933086,1,2014,1,3,19,-1,0,0,0,0,0,0,1,0,1,1,0,6
0,0,1,52,1,0,10,0,0,0,1,0,0,1,0,0,8,17210,397.2109239,32.8878559,57.98954096,1,2014,1,3,19,0,1,0.33333334,0.33333334,0.5,0.5,2,1,0,1,1,1,6
0,0,1,52,1,0,3,0,0,0,2,0,0,1,0,1,480,17211,397.187845,32.88594504,57.98617163,1,2014,1,3,19,0,1,0.25,0.25,0.33333334,0.33333334,3,2,1,2,1,0,6
0,0,1,52,3,0,34,0,0,0,5,0,0,4,0,1,507,17216,397.0724907,32.87639405,57.96933086,1,2014,1,3,19,0,1,0.2,0.2,0.25,0.25,4,5,1,5,1,0,6
0,0,1,52,1,0,5,0,0,0,1,0,0,1,0,0,930,17216,397.0724907,32.87639405,57.96933086,1,2014,1,3,19,0,1,0,0,0,0,1,1,0,1,1,0,6
1,0,1,53,1,0,789,0,4,0,3,0,0,7,0,0,625,17235,396.6347549,32.84015086,57.90542501,1,2014,1,5,0,2,1,0,0,0,0,2,7,0,7,1,0,1
1,0,1,53,1,0,50,0,0,0,5,0,0,4,0,2,678,17247,396.358787,32.81730156,57.86513597,1,2014,1,5,0,0,1,0.33333334,0.33333334,0.33333334,0.33333334,3,6,1,6,1,1,1
1,0,1,53,2,3,100,30,0,1,3,0,0,4,0,0,36,17184,396.41527,32.70484171,57.84450652,1,2014,1,5,0,0,1,0.5,0.5,0.5,0.5,4,4,0,4,1,1,1
1,0,1,53,3,0,35,4,0,0,4,0,0,6,0,0,27,17181,396.4844887,32.71055235,57.85460683,1,2014,1,5,1,0,1,0.6,0.6,0.6,0.6,5,9,0,7,1,1,1
1,0,1,53,1,0,62,56,2,1,3,0,0,6,0,0,214,17192,398.8483015,32.86412285,57.99208934,1,2014,1,5,16,0,1,0.6666667,0.6,0.6666667,0.6,6,6,0,6,1,1,1
1,0,1,53,1,0,173,0,0,0,6,0,0,6,0,0,221,17246,397.5994433,32.76121999,57.81050678,1,2014,1,5,22,0,1,0.71428573,0.6,0.71428573,0.6,7,6,0,6,1,1,1
0,0,1,53,4,5,703,0,1,2,5,0,0,7,0,1,454,17163,399.522228,32.91965274,58.09007749,1,2014,1,5,23,0,1,0.75,0.6,0.75,0.6,8,11,0,9,1,1,1
0,0,1,53,1,0,0,0,0,0,1,0,0,0,0,1,79,17163,399.522228,32.91965274,58.09007749,1,2014,1,5,23,0,1,0.6666667,0.6,0.6666667,0.6,9,1,0,1,1,0,1
0,0,1,53,1,0,13,0,0,0,4,0,0,3,0,1,267,17164,399.4989513,32.91773479,58.08669308,1,2014,1,5,23,0,1,0.6,0.6,0.6,0.6,10,4,0,4,1,0,1
0,0,1,53,1,1,2,0,0,0,1,0,0,1,0,0,179,17216,397.0724907,32.87639405,57.96933086,1,2014,1,6,0,3,1,0,0,0,0,2,1,0,1,1,0,2
0,0,1,53,1,0,28,0,0,0,3,0,0,3,0,0,8,17176,399.2198416,32.89473684,58.04611085,1,2014,1,6,0,1,1,0.54545456,0.6,0.54545456,0.6,11,3,0,3,1,0,2
0,0,1,53,1,0,1,0,0,0,1,0,0,1,0,0,12,17177,399.1966001,32.8928218,58.04273156,1,2014,1,6,0,0,1,0.5,0.6,0.5,0.6,12,1,0,1,1,0,2
1,0,1,53,5,0,48,0,0,0,7,0,0,5,0,2,700,17191,398.8715025,32.86603455,57.99546274,1,2014,1,6,0,0,1,0.46153846,0.6,0.46153846,0.6,13,18,1,10,1,0,2
1,0,1,53,1,0,0,0,0,0,1,0,0,0,0,1,84,17191,398.8715025,32.86603455,57.99546274,1,2014,1,6,0,0,1,0.5,0.6,0.5,0.6,14,1,0,1,1,1,2
1,0,1,53,1,0,3,0,0,0,2,0,0,1,0,1,85,17190,398.8947062,32.86794648,57.99883653,1,2014,1,6,0,0,1,0.53333336,0.6,0.53333336,0.6,15,2,0,2,1,1,2
0,0,1,53,1,0,0,13,0,0,1,0,0,1,0,0,1,17190,398.9528796,32.86794648,58.05700989,1,2014,1,6,0,0,1,0.5625,0.6,0.5625,0.6,16,1,0,1,1,1,2
0,0,1,53,1,0,6,0,0,0,3,0,0,2,0,1,461,17195,398.8368712,32.85838907,58.04012794,1,2014,1,6,0,0,1,0.5294118,0.6,0.5294118,0.6,17,3,1,3,1,0,2
0,0,1,53,1,0,10,0,0,0,1,0,0,1,0,0,8,17198,398.7672985,32.85265729,58.03000349,1,2014,1,6,1,0,1,0.5,0.6,0.5,0.6,18,1,0,1,1,0,2
0,0,1,53,2,0,20,0,0,0,2,0,0,2,0,0,19,17206,398.58189,32.83738231,58.0030222,1,2014,1,6,1,0,1,0.47368422,0.6,0.47368422,0.6,19,2,0,2,1,0,2
0,0,1,53,1,0,4,0,0,0,1,0,0,1,0,0,10,17205,398.6050567,32.8392909,58.00639349,1,2014,1,6,1,0,1,0.45,0.6,0.45,0.6,20,1,0,1,1,0,2
0,0,1,53,3,0,111,11,0,0,14,0,0,14,0,0,57,17203,399.1164332,32.90123816,58.12939604,1,2014,1,6,4,0,1,0.42857143,0.6,0.42857143,0.6,21,20,0,16,1,0,2
0,0,1,53,3,0,6,138,3,0,2,0,0,5,0,0,26,17204,405.1383399,33.36433388,58.88165543,1,2014,1,6,5,0,1,0.4090909,0.6,0.4090909,0.6,22,5,0,5,1,0,2
0,0,1,53,1,0,23,0,0,0,2,0,0,1,0,1,451,17219,404.7854115,33.33526918,58.83036181,1,2014,1,6,5,0,1,0.39130434,0.6,0.39130434,0.6,23,2,1,2,1,0,2
0,0,1,53,3,0,56,0,0,0,2,0,0,2,0,0,14,17218,404.8089209,33.33720525,58.8337786,1,2014,1,6,5,0,1,0.375,0.6,0.375,0.6,24,5,0,3,1,0,2
0,0,1,53,1,0,129,0,1,0,5,0,0,5,0,1,464,17264,403.7303058,33.24837813,58.67701576,1,2014,1,6,6,0,1,0.36,0.6,0.36,0.6,25,6,1,6,1,0,2
0,0,1,53,1,0,0,33,1,0,0,0,0,1,0,0,0,17264,405.2363299,33.36422614,58.90871177,1,2014,1,6,6,0,1,0.34615386,0.6,0.34615386,0.6,26,1,0,1,1,0,2
0,0,1,53,2,0,63,114,0,0,9,0,0,8,0,1,488,17303,408.7730451,33.92475293,59.98959718,1,2014,1,6,7,0,1,0.33333334,0.6,0.33333334,0.6,27,15,1,11,1,0,2
0,1,1,53,1,1,2,0,0,0,1,0,0,1,0,0,16,17216,397.0724907,32.87639405,57.96933086,0,2014,1,6,12,0,0,0,0,0,0,0,1,0,1,1,0,2
0,1,1,53,1,0,2,0,0,0,1,0,0,1,0,0,35,17216,397.0724907,32.87639405,57.96933086,1,2014,1,6,16,0,0,0,0,0,0,0,1,0,1,1,0,2
1,0,1,53,3,0,124,0,0,0,4,0,0,4,0,0,42,17339,407.9243324,33.85431686,59.86504412,1,2014,1,6,17,0,1,0.32142857,0.6,0.32142857,0.6,28,12,0,6,1,0,2
1,0,1,53,1,0,2,0,0,0,1,0,0,1,0,0,19,17339,407.9243324,33.85431686,59.86504412,1,2014,1,6,18,0,1,0.3448276,0.6,0.3448276,0.6,29,1,0,1,1,1,2
1,0,1,53,1,0,11,0,0,0,2,0,0,2,0,0,24,17342,407.8537654,33.84846039,59.85468804,1,2014,1,6,19,0,1,0.36666667,0.6,0.36666667,0.6,30,2,0,2,1,1,2
0,0,1,53,1,0,0,11,0,0,2,0,0,2,0,0,5,17342,407.9114289,33.84846039,59.91235152,1,2014,1,6,19,0,1,0.38709676,0.6,0.38709676,0.6,31,2,0,2,1,1,2
0,1,1,53,1,0,4,40,0,0,2,0,0,2,0,0,14,17343,409.7330335,33.96182898,60.60081877,1,2014,1,7,18,1,0,0.375,0.6,0.38709676,0.6,31,2,0,2,1,0,3
0,0,1,53,1,0,15,0,0,0,1,0,0,1,0,0,3,17350,409.5677233,33.9481268,60.57636888,1,2014,1,7,18,0,1,0.36363637,0.6,0.375,0.6,32,1,0,1,1,0,3
0,0,1,53,1,0,2,0,0,0,1,0,0,1,0,0,7,17351,409.5441185,33.94617025,60.57287764,1,2014,1,7,18,0,0,0.3529412,0.6,0.375,0.6,32,1,0,1,1,0,3
0,0,1,53,1,0,2,0,0,0,1,0,0,1,0,0,198,17350,409.5677233,33.9481268,60.57636888,1,2014,1,7,18,0,0,0.34285715,0.6,0.375,0.6,32,1,0,1,1,0,3
0,0,2,53,1,0,38,0,0,0,1,0,0,1,0,0,19,17350,410.6051873,34.00576369,60.97982709,1,2014,1,7,22,-1,0,0,0,0,0,0,106,1,106,1,0,3
0,0,1,53,1,0,4,0,0,0,1,0,0,1,0,0,2,17350,410.6051873,34.00576369,60.97982709,1,2014,1,7,22,0,0,0,0,0,0,0,1,0,1,1,0,3
0,0,2,53,1,0,2,0,0,0,1,0,0,1,0,0,36,17354,410.5105451,33.99792555,60.96577158,1,2014,1,7,22,-1,0,0,0,0,0,0,39,1,39,1,0,3
0,0,1,53,1,0,2,24,0,0,2,0,0,2,0,0,16,17350,410.6051873,34.00576369,60.97982709,1,2014,1,7,22,0,0,0,0,0,0,0,2,0,2,1,0,3
0,0,1,53,1,0,8,0,0,0,1,0,0,1,0,0,931,17350,410.6051873,34.00576369,60.97982709,1,2014,1,7,22,0,1,0,0,0,0,1,1,0,1,1,0,3
0,0,1,53,1,0,2,0,0,0,1,0,0,1,0,0,22,17350,410.6051873,34.00576369,60.97982709,1,2014,1,7,22,0,1,0,0,0,0,2,1,0,1,1,0,3
0,0,1,53,1,0,12,0,0,0,3,0,0,3,0,0,939,17352,410.5578608,34.00184417,60.97279852,1,2014,1,7,22,0,0,0,0,0,0,1,3,0,3,1,0,3
0,0,1,53,1,0,26,0,0,0,3,0,0,3,0,0,947,17354,410.5105451,33.99792555,60.96577158,1,2014,1,7,22,0,1,0,0,0,0,2,3,0,3,1,0,3
0,0,1,53,1,0,9,0,0,0,1,0,0,1,0,0,37,17354,410.5105451,33.99792555,60.96577158,1,2014,1,7,22,0,1,0,0,0,0,1,1,0,1,1,0,3
0,0,1,53,1,0,27,0,1,0,1,0,0,1,1,0,18,17354,410.5105451,33.99792555,60.96577158,1,2014,1,7,22,0,1,0,0,0,0,2,2,0,2,1,0,3
0,0,1,53,5,2,350,400,3,0,10,0,0,9,0,1,514,17380,413.0609896,34.11967779,60.98964327,1,2014,1,8,0,1,1,0,0,0,0,3,25,1,15,1,0,4
0,0,1,53,5,0,206,175,4,2,14,0,0,19,0,1,932,17428,416.0546247,34.36997934,61.28069773,1,2014,1,8,3,0,0,0,0,0,0,0,26,1,22,1,0,4
0,0,1,53,10,0,1250,5,9,0,27,0,0,35,0,1,855,17586,412.3734789,34.06118503,60.73012624,1,2014,1,8,5,0,1,0,0,0,0,1,72,2,48,1,0,4
0,0,1,53,1,0,142,0,1,0,3,0,0,3,1,0,20,17586,412.3734789,34.06118503,60.73012624,1,2014,1,8,5,0,1,0,0,0,0,2,4,0,4,1,0,4
0,0,1,53,1,0,2,0,0,0,1,0,0,1,0,0,30,17380,413.0609896,34.11967779,60.98964327,1,2014,1,8,16,0,0,0,0,0,0,0,1,0,1,1,0,4
0,0,2,53,1,0,1552,176,14,2,38,0,0,52,1,1,1095,17586,412.3734789,34.06118503,60.73012624,1,2014,1,8,17,-1,0,0,0,0,0,0,1,0,1,1,0,4
0,0,1,53,1,0,4,0,0,0,1,0,0,1,0,0,934,17586,412.3734789,34.06118503,60.73012624,1,2014,1,8,17,0,1,0,0,0,0,1,1,0,1,1,0,4
0,0,1,53,1,0,49,0,1,0,2,0,0,1,2,0,22,17586,412.3734789,34.06118503,60.73012624,1,2014,1,8,19,0,1,0,0,0,0,2,3,0,3,1,0,4
0,0,1,53,1,5,20,36,0,0,4,0,0,4,0,0,224,17577,412.0725949,33.96484042,60.70432952,1,2014,1,8,19,0,1,0,0,0,0,3,4,0,4,1,0,4
0,0,1,53,1,0,16,0,0,0,4,0,0,2,0,2,720,17577,412.0725949,33.96484042,60.70432952,1,2014,1,8,22,0,1,0,0,0,0,4,4,1,4,1,0,4
0,1,1,53,1,0,6,23,0,0,2,0,0,2,0,0,9,17577,412.300165,34.02173295,60.76122205,1,2014,1,8,22,0,0,0,0,0,0,0,2,0,2,1,0,4
0,0,1,53,2,0,13,0,0,0,3,0,0,3,0,0,60,17580,412.0022753,33.95904437,60.69397042,1,2014,1,8,23,0,1,0,0,0,0,5,3,0,3,1,0,4
0,0,1,53,1,0,0,0,0,0,1,0,0,0,0,1,452,17580,412.0022753,33.95904437,60.69397042,1,2014,1,9,1,1,0,0,0,0,0,0,1,1,1,1,0,5
0,0,1,53,1,0,13,6,0,0,3,0,0,2,0,1,472,17583,412.2163453,34.01012341,60.79736109,1,2014,1,9,3,0,0,0,0,0,0,6,3,1,3,1,0,5
0,0,2,53,1,0,6,23,0,0,2,0,0,2,0,0,10,17588,412.3265863,34.0573118,60.83693427,1,2014,1,9,4,-1,0,0,0,0,0,0,8,1,8,1,0,5
0,0,1,53,2,1,6,0,0,0,2,0,0,1,0,1,279,17588,412.0991585,34.00045486,60.78007733,1,2014,1,9,4,0,1,0,0,0,0,7,2,0,2,1,0,5
0,1,1,53,2,0,15,0,0,0,2,0,0,2,0,0,27,17590,412.0523024,33.99658897,60.77316657,1,2014,1,9,5,0,0,0,0,0,0,1,5,0,3,1,0,5
0,0,1,53,1,0,2,0,0,0,1,0,0,1,0,0,935,17588,412.3265863,34.0573118,60.83693427,1,2014,1,9,5,0,1,0,0,0,0,1,1,0,1,1,0,5
0,0,1,53,1,0,32,0,0,0,2,0,0,2,0,0,939,17600,412.0454545,34.03409091,60.79545455,1,2014,1,9,5,0,1,0,0,0,0,2,2,0,2,1,0,5
0,0,1,53,1,0,0,19,0,0,1,0,0,1,0,0,2,17600,412.8409091,34.09090909,60.79545455,1,2014,1,9,5,0,1,0,0,0,0,3,1,0,1,1,0,5
0,0,2,53,1,0,15,0,0,0,2,0,0,2,0,0,29,17602,412.7940007,34.08703556,60.78854676,1,2014,1,9,17,-1,0,0,0,0,0,0,5,0,5,1,0,5
0,0,1,53,1,1,14,10,0,0,2,0,0,2,0,0,28,17602,413.2484945,34.14384729,60.84535848,1,2014,1,9,17,0,1,0,0,0,0,1,2,0,2,1,0,5
0,0,1,53,1,0,24,0,0,0,2,0,0,1,0,1,471,17584,413.6715196,34.17879891,60.90764331,1,2014,1,9,17,0,1,0,0,0,0,2,2,1,2,1,0,5
0,0,1,53,1,0,72,0,0,0,2,0,0,1,0,1,472,17530,414.9458072,34.28408443,61.09526526,1,2014,1,9,18,0,1,0,0,0,0,3,2,1,2,1,0,5
0,0,1,53,1,0,0,0,0,0,1,0,0,0,0,1,456,17530,414.9458072,34.28408443,61.09526526,1,2014,1,9,18,0,1,0,0,0,0,4,1,1,1,1,0,5
0,0,1,53,1,0,4,12,0,0,2,0,0,2,0,0,29,17534,415.3644348,34.39032736,61.19539181,1,2014,1,9,18,0,1,0,0,0,0,5,2,0,2,1,0,5
0,0,1,53,1,0,13,27,0,0,2,0,0,2,0,0,30,17545,416.3579367,34.53975492,61.32801368,1,2014,1,9,18,0,1,0,0,0,0,6,2,0,2,1,0,5
0,0,1,53,1,0,3,0,0,0,2,0,0,2,0,0,966,17545,416.3579367,34.53975492,61.32801368,1,2014,1,10,0,1,1,0,0,0,0,7,2,0,2,1,0,6
0,0,1,53,1,0,69,0,3,0,7,0,0,9,0,1,1307,17607,414.8918044,34.41812915,61.1120577,1,2014,1,10,1,0,1,0,0,0,0,8,10,1,10,1,0,6
0,1,1,53,1,0,12,0,0,0,2,0,0,2,0,0,19,17610,414.8211244,34.41226576,61.10164679,0,2014,1,10,17,0,0,0,0,0,0,0,2,0,2,1,0,6
0,0,1,53,3,1,41,0,1,0,5,0,0,2,4,0,9,17611,414.7975697,34.41031174,61.09817728,1,2014,1,10,18,0,1,0,0,0,0,9,17,0,9,1,0,6
0,0,2,53,1,0,12,0,0,0,2,0,0,2,0,0,20,17614,414.7269218,34.404451,61.08777109,1,2014,1,10,22,-1,0,0,0,0,0,0,5,0,5,1,0,6
0,0,1,53,1,0,2,0,0,0,1,0,0,1,0,0,939,17614,414.7269218,34.404451,61.08777109,1,2014,1,10,22,0,1,0,0,0,0,1,1,0,1,1,0,6
1,0,2,53,1,0,2,0,0,0,1,0,0,1,0,0,17,17641,415.7927555,34.46516637,61.16433309,1,2014,1,10,23,-1,0,0,0,0,0,0,124,1,124,1,0,6
1,0,1,53,1,0,53,42,2,0,2,0,0,4,0,0,943,17641,415.7927555,34.46516637,61.16433309,1,2014,1,10,23,0,1,0,0,0,0,2,4,0,4,1,0,6
1,0,1,53,1,0,2,0,0,0,1,0,0,1,0,0,941,17641,415.7927555,34.46516637,61.16433309,1,2014,1,10,23,0,1,1,1,1,1,1,1,0,1,1,1,6
0,0,1,53,1,0,0,2,0,0,1,0,0,1,0,0,1,17641,415.7927555,34.46516637,61.16433309,1,2014,1,10,23,0,1,1,1,1,1,2,1,0,1,1,1,6
0,0,2,53,1,0,7,7,0,0,2,0,0,2,0,0,10,17644,416.0054409,34.45930628,61.21060984,1,2014,1,11,0,-1,0,0,0,0,0,0,195,1,195,1,0,7
0,0,1,53,1,0,0,4,0,0,1,0,0,1,0,0,10,17644,416.0054409,34.45930628,61.21060984,1,2014,1,11,0,0,1,0,0,0,0,1,1,0,1,1,0,7
0,0,1,53,2,0,159,126,4,0,9,0,0,10,0,1,497,17748,418.4133423,34.70813613,61.64074825,1,2014,1,11,1,0,1,0,0,0,0,2,17,1,13,1,0,7
0,0,1,53,3,0,59,30,1,0,4,0,0,3,1,1,479,17754,419.5674214,34.80905711,62.07051932,1,2014,1,11,2,0,1,0,0,0,0,3,8,1,6,1,0,7
0,0,1,53,1,0,2,0,0,0,1,0,0,1,0,0,942,17754,419.5674214,34.80905711,62.07051932,1,2014,1,11,2,0,0,0,0,0,0,0,1,0,1,1,0,7
0,0,1,53,1,0,4,4,0,0,3,0,0,2,0,1,463,17757,419.6091682,34.80317621,62.06003266,1,2014,1,11,4,0,1,0,0,0,0,1,3,1,3,1,0,7
